: Y@[2],S@[3],O@[12]
25502-05-0: Yb@[1],Br@[2]
13759-89-2: Yb@[1],Br@[3]
13874-77-6: Yb@[1],Cl@[2]
10361-91-8: Yb@[1],Cl@[3]
19423-87-1: Yb@[1],Cl@[3],H@[12],O@[6]
15192-18-4: Yb@[1],F@[2]
13760-80-0: Yb@[1],F@[3]
19357-86-9: Yb@[1],I@[2]
13813-44-0: Yb@[1],I@[3]
12039-54-2: Yb@[1],Se@[1]
12039-89-3: Yb@[1],Si@[5]
12125-58-5: Yb@[1],Te@[1]
1314-37-0: Yb@[2],O@[3]
12039-20-2: Yb@[2],S@[3]
: Yb@[2],S@[3],O@[12]
12166-52-8: Yb@[2],Se@[3]
10326-24-6: Zn@[1],As@[2],O@[4]
12006-40-5: Zn@[1],As@[2],O@[6]
7699-45-8: Zn@[1],Br@[2]
557-21-1: Zn@[1],C@[2],N@[2]
3486-35-9: Zn@[1],C@[1],O@[3]
557-34-6: Zn@[1],C@[4],H@[6],O@[4]
547-68-2: Zn@[1],C@[2],O@[4]
1300-26-1: Zn@[1],C@[3],H@[7],O@[6],P@[1]
52723-61-2: Zn@[1],C@[4],H@[2],O@[4]
6228-53-1: Zn@[1],C@[4],H@[4],O@[4]
557-28-8: Zn@[1],C@[6],H@[10],O@[4]
16039-53-5: Zn@[1],C@[6],H@[10],O@[6]
137-30-4: Zn@[1],C@[6],H@[12],N@[2],S@[4]
557-09-5: Zn@[1],C@[16],H@[30],O@[4]
14324-55-1: Zn@[1],C@[10],H@[20],N@[2],S@[4]
557-05-1: Zn@[1],C@[36],H@[70],O@[4]
10361-95-2: Zn@[1],Cl@[2],O@[6]
10025-64-6: Zn@[1],Cl@[2],O@[8]
7646-85-7: Zn@[1],Cl@[2]
13530-65-9: Zn@[1],Cr@[1],O@[4]
12018-19-8: Zn@[1],Cr@[2],O@[4]
14018-95-2: Zn@[1],Cr@[2],O@[7]
7783-49-5: Zn@[1],F@[2]
14018-82-7: Zn@[1],H@[2]
7790-37-6: Zn@[1],I@[2],O@[6]
10139-47-6: Zn@[1],I@[2]
23414-72-4: Zn@[1],Mn@[2],O@[8]
13767-32-3: Zn@[1],Mo@[1],O@[4]
10102-02-0: Zn@[1],N@[2],O@[4]
7779-88-6: Zn@[1],N@[2],O@[6]
1314-13-2: Zn@[1],O@[1]
20427-58-1: Zn@[1],O@[2],H@[2]
1314-22-3: Zn@[1],O@[2]
1314-98-3: Zn@[1],S@[1]
557-42-6: Zn@[1],S@[2],C@[2],N@[2]
7733-02-0: Zn@[1],S@[1],O@[4]
12039-35-9: Zn@[1],Sb@[1]
1315-09-9: Zn@[1],Se@[1]
8011-65-2: Zn@[1],Sn@[1],O@[3]
1315-11-3: Zn@[1],Te@[1]
12036-43-0: Zn@[1],Ti@[1],O@[3]
13597-56-3: Zn@[1],W@[1],O@[4]
14883-46-6: Zn@[2],Fe@[1],C@[6],N@[6]
7446-26-6: Zn@[2],P@[2],O@[7]
13597-65-4: Zn@[2],Si@[1],O@[4]
13464-44-3: Zn@[3],As@[2],O@[8]
12880-01-2: Zn@[3],B@[2],O@[6]
1313-49-1: Zn@[3],N@[2]
1314-84-7: Zn@[3],P@[2]
7779-90-0: Zn@[3],P@[2],O@[8]
24621-18-9: Zr@[1],Br@[3]
13777-25-8: Zr@[1],Br@[4]
12070-14-3: Zr@[1],C@[1]
13762-26-0: Zr@[1],Cl@[2]
10026-11-6: Zr@[1],Cl@[4]
7783-64-4: Zr@[1],F@[4]
7704-99-6: Zr@[1],H@[2]
15513-85-6: Zr@[1],I@[2]
13779-87-8: Zr@[1],I@[3]
13986-26-0: Zr@[1],I@[4]
25658-42-8: Zr@[1],N@[1]
14475-63-9: Zr@[1],O@[4],H@[4]
12036-01-0: Zr@[1],O@[1]
1314-23-4: Zr@[1],O@[2]
12037-80-8: Zr@[1],P@[2]
14644-61-2: Zr@[1],S@[2],O@[8]
12039-15-5: Zr@[1],S@[2]
12166-47-1: Zr@[1],Se@[2]
12039-90-6: Zr@[1],Si@[2]
10101-52-7: Zr@[1],Si@[1],O@[4]
32321-65-6: Zr@[1],Te@[2]
16853-74-0: Zr@[1],W@[2],O@[8]
